year,month,day,hour,minute,second,Latitude [DD], Longitude [DD],Altitude [m]
2020,2,13,19,2,3,32.111125,34.807999,51
2020,2,13,19,3,34,32.11143,34.808424,53.2
2020,2,13,19,4,5,32.111338,34.808442,55.8
2020,2,13,19,4,35,32.111231,34.808343,56.9
2020,2,13,19,5,5,32.111187,34.808231,54.9
2020,2,13,19,5,35,32.11124,34.808601,49.8
2020,2,13,19,6,6,32.111095,34.808294,54.1
2020,2,13,19,6,36,32.111224,34.807814,56
2020,2,13,19,7,6,32.111053,34.807857,61.7
2020,2,13,19,7,37,32.111198,34.807625,62.3
2020,2,13,19,8,7,32.11105,34.807671,62.3
2020,2,13,19,8,37,32.111035,34.807671,62.8
2020,2,13,19,9,8,32.111114,34.807783,63.9
2020,2,13,19,9,38,32.11104,34.807812,64.6
2020,2,13,19,10,38,32.11087,34.807884,64.7
2020,2,13,19,11,9,32.110955,34.807896,62.7
2020,2,13,19,11,39,32.111057,34.807639,63
2020,2,13,19,12,9,32.110848,34.807697,64.2
2020,2,18,12,41,54,32.11175,34.808046,0.3
2020,2,18,12,42,24,32.111356,34.80746,1.1
2020,2,18,17,42,10,32.111764,34.808795,7.8
2020,2,18,17,42,41,32.113126,34.809326,9.4
2020,2,18,17,43,11,32.113851,34.809411,11.3
2020,2,18,17,43,41,32.114044,34.809428,16.2
2020,2,18,17,44,12,32.11384,34.809554,20
2020,2,18,17,44,42,32.113858,34.809389,20.1
2020,2,18,17,45,12,32.113884,34.809577,21.7
2020,2,18,17,45,42,32.113832,34.809623,22.1
2020,2,18,17,46,13,32.113995,34.809686,25
2020,2,18,17,46,43,32.114204,34.80973,24.1
2020,2,18,17,47,13,32.114112,34.809452,25.8
2020,2,18,17,47,44,32.113963,34.80953,25.6
2020,2,18,17,48,14,32.113973,34.809653,25
2020,2,18,17,48,44,32.11407,34.810247,22.9
2020,2,18,17,49,14,32.114061,34.809596,20.2
2020,2,18,17,49,45,32.113972,34.809681,29.4
2020,2,18,17,50,15,32.113878,34.809592,29.6
2020,2,18,17,50,45,32.113947,34.809525,30.9
2020,2,18,17,51,16,32.113886,34.809515,31.2
2020,2,18,17,51,46,32.113911,34.809618,31
2020,2,18,17,52,16,32.113893,34.809557,29.5
2020,2,18,17,52,46,32.113971,34.809477,30.1
2020,2,18,17,53,17,32.113891,34.80964,31.3
2020,2,18,17,53,47,32.113935,34.809668,30.6
2020,2,18,17,54,17,32.113971,34.809215,32.1
2020,2,18,17,54,48,32.113856,34.809614,30.8
2020,2,18,17,55,18,32.113835,34.809445,31.6
2020,2,18,17,55,48,32.113845,34.809735,33
2020,2,18,17,56,49,32.113638,34.809539,33.4
2020,2,18,17,57,19,32.113968,34.809716,35.5
2020,2,18,17,57,49,32.113923,34.809566,36.4
2020,2,18,17,58,20,32.113507,34.80957,35.6
2020,2,18,17,58,50,32.114075,34.809499,35.8
2020,2,18,17,59,20,32.113881,34.809687,35
2020,2,18,17,59,51,32.1139,34.809381,33.6
2020,2,18,18,0,21,32.113963,34.809706,35
2020,2,18,18,0,51,32.113892,34.809612,35.9
2020,2,18,18,1,21,32.114058,34.809344,35.1
2020,2,18,18,1,52,32.113822,34.80986,31.6
2020,2,18,18,2,22,32.114056,34.809691,30.1
2020,2,18,18,2,52,32.114045,34.809568,29.9
2020,2,18,18,3,23,32.11383,34.809562,26.2
2020,2,18,18,3,53,32.113905,34.809586,26.4
2020,2,18,18,4,23,32.114067,34.809444,27.1
2020,2,18,18,4,53,32.114145,34.809458,29.1
2020,2,18,18,5,24,32.113956,34.80952,28.7
2020,2,18,18,5,54,32.114152,34.809578,29.5
2020,2,18,18,6,24,32.113926,34.809519,30.4
2020,2,18,18,6,55,32.113749,34.809483,28.4
2020,2,18,18,7,25,32.113984,34.809519,28.8
2020,2,18,18,7,55,32.114315,34.809391,31.7
2020,2,19,12,36,50,32.111283,34.808043,1
2020,2,19,12,37,20,32.111328,34.807671,1.3
2020,2,19,17,15,23,32.111735,34.809017,1.4
2020,2,19,17,15,53,32.1132,34.808986,1.7
2020,2,19,17,16,24,32.112914,34.809189,2
2020,2,19,17,16,54,32.112704,34.808862,2.4
2020,2,19,17,17,24,32.113961,34.809456,3.4
2020,2,19,17,17,55,32.113727,34.809343,8.6
2020,2,19,17,18,25,32.114026,34.80959,11.2
2020,2,19,17,18,55,32.114095,34.809746,13
2020,2,19,17,19,25,32.113974,34.809585,14.2
2020,2,19,17,19,56,32.114168,34.809476,19.6
2020,2,19,17,20,26,32.113941,34.809363,18.8
2020,2,19,17,20,56,32.113937,34.80917,21.2
2020,2,19,17,21,27,32.114149,34.810309,21.3
2020,2,19,17,21,57,32.11391,34.809377,19.6
2020,2,19,17,22,27,32.114029,34.809622,23.6
2020,2,19,17,22,57,32.113968,34.809585,23.9
2020,2,19,17,23,28,32.113988,34.809415,25.4
2020,2,19,17,23,58,32.113945,34.809599,26.2
2020,2,19,17,24,28,32.113939,34.809841,28.1
2020,2,19,17,24,59,32.113744,34.809414,30.2
2020,2,19,17,25,59,32.113976,34.80977,32.3
2020,2,19,17,26,29,32.113788,34.809503,34.2
2020,2,19,17,27,0,32.113826,34.809755,33
2020,2,19,17,27,30,32.113873,34.809641,35.1
2020,2,19,17,28,0,32.113565,34.80959,36.1
2020,2,19,17,28,31,32.113988,34.809698,37.1
2020,2,19,17,29,1,32.114105,34.809621,36.2
2020,2,19,17,29,31,32.1139,34.809614,36.1
2020,2,19,17,30,1,32.113883,34.809323,37.6
2020,2,19,17,30,32,32.113884,34.80968,37.1
2020,2,19,17,31,32,32.113995,34.809642,35.3
2020,2,19,17,32,3,32.113719,34.809408,36.4
2020,2,19,17,32,33,32.113847,34.80958,36.4
2020,2,19,17,33,3,32.113973,34.80952,35.1
2020,2,19,17,33,33,32.113761,34.809487,34.4
2020,2,19,17,34,4,32.11396,34.809486,34.7
2020,2,19,17,34,34,32.11404,34.809759,35.7
2020,2,19,17,35,4,32.113926,34.809593,33.8
2020,2,19,17,35,35,32.11381,34.809486,32.4
2020,2,19,17,36,35,32.114139,34.80979,33.2
2020,2,19,17,37,5,32.113888,34.809512,32.9
2020,2,19,17,37,36,32.113818,34.809396,35.9
2020,2,19,17,38,6,32.113977,34.809895,35
2020,2,19,17,38,36,32.114024,34.809735,35.2
2020,2,19,17,39,7,32.114092,34.80973,35
2020,2,19,17,39,37,32.113443,34.809591,34.9
2020,2,19,17,40,7,32.113948,34.809321,34.1
2020,2,19,17,40,37,32.113956,34.809259,33.6
2020,2,19,17,41,8,32.113981,34.809576,32.2
2020,2,19,17,41,38,32.113851,34.809528,30.9
2020,2,19,17,42,8,32.11386,34.809737,31.6
2020,2,19,17,42,39,32.113837,34.809725,31.8
2020,2,19,17,43,9,32.113821,34.809482,31.9
2020,2,19,17,43,39,32.114063,34.809489,30.6
2020,2,19,17,44,40,32.113819,34.809404,29.3
2020,2,19,17,45,10,32.113909,34.80958,29
2020,2,19,17,45,40,32.11406,34.809722,29.6
2020,2,19,17,46,11,32.113921,34.809592,28.6
2020,2,19,17,46,41,32.114001,34.809255,27.6
2020,2,19,17,47,11,32.113909,34.809689,26.3
2020,2,19,17,48,12,32.113134,34.809225,27.6
2020,2,19,17,48,42,32.11354,34.808416,27.5
2020,2,19,17,49,12,32.113613,34.808529,39.1
2020,2,19,17,49,43,32.114209,34.808813,40.7
2020,2,19,17,50,13,32.114973,34.809065,40.2
2020,2,19,17,50,43,32.115009,34.8088,40.6
2020,2,19,17,51,14,32.114958,34.808808,40.6
2020,2,19,17,51,44,32.11479,34.8088,42.2
2020,2,19,17,52,44,32.115023,34.808715,41.7
2020,2,19,17,53,15,32.115152,34.808861,41.1
2020,2,19,17,53,45,32.114802,34.808834,42.9
2020,2,19,17,54,15,32.114974,34.808854,42.4
2020,2,19,17,55,16,32.114791,34.809147,42.3
2020,2,19,17,55,46,32.114934,34.808807,42.7
2020,2,19,17,56,16,32.114762,34.80873,43.3
2020,2,19,17,57,17,32.114766,34.808667,42.9
2020,2,19,17,58,48,32.114665,34.808821,42.1
2020,2,19,17,59,18,32.114921,34.808838,40.8
2020,2,19,17,59,49,32.114944,34.808953,40.2
2020,2,19,18,0,19,32.114832,34.808801,38.9
2020,2,19,18,0,49,32.114803,34.80892,36.7
2020,2,19,18,1,19,32.114689,34.808578,36.4
2020,2,19,18,1,50,32.11483,34.808659,36.5
2020,2,19,18,2,20,32.114927,34.808475,37.2
2020,2,19,18,2,50,32.11502,34.808841,35.5
2020,2,19,18,3,21,32.114942,34.808882,35.5
2020,2,19,18,4,21,32.114935,34.808899,34.7
2020,2,19,18,6,22,32.115176,34.809063,33.4
2020,2,19,18,6,53,32.114705,34.809576,33
2020,2,19,18,7,23,32.114675,34.809156,35.9
2020,2,19,18,7,53,32.11465,34.809487,35.5
2020,2,19,18,8,54,32.112449,34.808974,34.1
2020,2,19,18,9,24,32.112649,34.809235,34.4
2020,2,19,18,9,54,32.113073,34.80905,34.4
2020,2,19,18,10,55,32.1124,34.809295,34.4
2020,2,19,18,11,25,32.112923,34.808564,33.7
2020,2,19,18,11,55,32.112934,34.80902,32.9
2020,2,19,18,12,26,32.112684,34.809029,29.7
2020,2,19,18,12,56,32.112678,34.807941,30.9
2020,2,19,18,13,26,32.112288,34.808686,28.7
2020,2,19,18,14,27,32.111053,34.807684,29.2
2020,2,19,18,14,57,32.110821,34.807723,30.7
2020,2,19,18,15,27,32.11128,34.80744,32.2
2020,2,19,18,15,58,32.111027,34.807664,32.6
2020,2,19,19,30,41,32.111191,34.808189,31.3
2020,2,19,19,31,12,32.11124,34.808094,31
2020,2,19,19,32,12,32.112624,34.809439,31.5
2020,2,19,19,32,43,32.112921,34.809293,31.5
2020,2,19,19,33,13,32.112735,34.80904,33.3
2020,2,19,19,34,13,32.112936,34.809068,33.7
2020,2,19,19,34,44,32.112948,34.809306,35.2
2020,2,19,19,35,14,32.112956,34.809204,35.3
2020,2,19,19,35,44,32.113049,34.809116,35.9
2020,2,19,19,36,45,32.113028,34.809217,44.1
2020,2,19,19,37,15,32.112902,34.809128,46.9
2020,2,19,19,37,46,32.112763,34.809087,49.4
2020,2,19,19,38,16,32.112802,34.809125,51.9
2020,2,19,19,38,46,32.112912,34.809259,54.3
2020,2,19,19,39,16,32.112917,34.809231,54.4
2020,2,19,19,39,47,32.112864,34.809184,53.1
2020,2,19,19,40,17,32.113,34.809289,56.1
2020,2,19,19,40,47,32.112784,34.809091,55
2020,2,19,19,41,18,32.11288,34.809151,54.3
2020,2,19,19,41,48,32.112931,34.809229,56.3
2020,2,19,19,42,18,32.11287,34.809083,56
2020,2,19,19,42,49,32.112867,34.809249,56.3
2020,2,19,19,43,19,32.112863,34.809154,56.5
2020,2,19,19,43,49,32.112627,34.809177,55.7
2020,2,19,19,44,19,32.113081,34.808701,53.3
2020,2,19,19,44,50,32.113041,34.808977,50.1
2020,2,19,19,45,20,32.113074,34.809217,49.3
2020,2,19,19,45,50,32.112799,34.809274,48
2020,2,19,19,46,21,32.113085,34.809284,46.3
2020,2,19,19,46,51,32.113039,34.809196,45.4
2020,2,19,19,47,21,32.112904,34.809283,46.4
2020,2,19,19,47,52,32.113047,34.809543,45.8
2020,2,19,19,48,22,32.11274,34.809052,45.9
2020,2,19,19,48,52,32.112769,34.809505,48.7
2020,2,19,19,49,22,32.112813,34.809377,47.2
2020,2,19,19,49,53,32.113439,34.809231,47.4
2020,2,19,19,50,23,32.113007,34.808816,48.2
2020,2,19,19,50,53,32.113239,34.809113,49
2020,2,19,19,51,24,32.112979,34.808694,48.9
2020,2,19,19,51,54,32.113045,34.808785,48.3
2020,2,19,19,52,24,32.113081,34.809278,50.4
2020,2,19,19,52,55,32.11308,34.809126,49.7
2020,2,19,19,53,25,32.112941,34.808775,50.5
2020,2,19,19,53,55,32.113007,34.809396,49.6
2020,2,19,19,54,25,32.112759,34.808929,48.4
2020,2,19,19,54,56,32.112896,34.809075,48.1
2020,2,19,19,55,26,32.112602,34.809147,50
2020,2,19,19,55,56,32.112913,34.809192,52.4
2020,2,19,19,56,27,32.11314,34.80938,52.7
2020,2,19,19,56,57,32.113015,34.80927,54.5
2020,2,19,19,57,27,32.11294,34.809237,55
2020,2,19,19,57,58,32.113134,34.809383,53.7
2020,2,19,19,58,28,32.112989,34.808865,56.2
2020,2,19,19,58,58,32.112992,34.808929,54.7
2020,2,19,19,59,28,32.112834,34.808734,55.2
2020,2,19,19,59,59,32.112888,34.80853,55.6
2020,2,19,20,1,30,32.112845,34.808743,52.1
2020,2,19,20,2,0,32.112997,34.808709,51.7
2020,2,19,20,2,30,32.112659,34.808657,53.4
2020,2,19,20,3,0,32.112793,34.808828,53.8
2020,2,19,20,3,31,32.112902,34.808867,54
2020,2,19,20,4,1,32.112879,34.808536,52.2
2020,2,19,20,5,2,32.112864,34.809012,51.3
2020,2,19,20,5,32,32.112917,34.80937,49.3
2020,2,19,20,6,2,32.11306,34.809078,47.7
2020,2,19,20,6,33,32.112993,34.809311,48.1
2020,2,19,20,7,3,32.112856,34.809273,47.9
2020,2,19,20,7,33,32.113141,34.809332,46.3
2020,2,19,20,8,3,32.112881,34.809387,49.6
2020,2,19,20,8,34,32.113072,34.809218,49.9
2020,2,19,20,9,4,32.112922,34.809256,48.6
2020,2,19,20,9,34,32.112889,34.80929,47.3
2020,2,19,20,10,5,32.113086,34.809537,44.4
2020,2,19,20,10,35,32.11292,34.809271,46
2020,2,19,20,11,5,32.113097,34.809383,43.9
2020,2,19,20,11,36,32.113146,34.80928,40.4
2020,2,19,20,12,6,32.113069,34.809344,42.4
2020,2,19,20,12,36,32.112965,34.80907,42.1
2020,2,19,20,13,6,32.112898,34.809202,42.7
2020,2,19,20,13,37,32.113109,34.809301,43.4
2020,2,19,20,14,7,32.112988,34.809402,43.1
2020,2,19,20,14,37,32.112919,34.809577,44
2020,2,19,20,15,8,32.113001,34.809418,43.6
2020,2,19,20,15,38,32.112849,34.809307,43.7
2020,2,19,20,16,8,32.113063,34.808826,43.7
2020,2,19,20,16,39,32.112626,34.809083,43.6
2020,2,19,20,17,9,32.112791,34.809078,42.9
2020,2,19,20,17,39,32.112896,34.809095,42.3
2020,2,19,20,18,9,32.112836,34.809093,40.6
2020,2,19,20,18,40,32.112736,34.809143,39.5
2020,2,19,20,19,10,32.112809,34.808964,39.6
2020,2,19,20,19,40,32.112828,34.808985,40.1
2020,2,19,20,20,11,32.113043,34.809279,42.6
2020,2,19,20,20,41,32.112972,34.809459,43.6
2020,2,19,20,21,11,32.113004,34.808964,42.4
2020,2,19,20,21,42,32.111963,34.808757,41.3
2020,2,19,20,22,12,32.111072,34.808197,43.9
2020,2,19,20,22,42,32.111031,34.808168,44.4
2020,2,19,20,23,43,32.11121,34.808174,44.8
2020,2,19,20,24,13,32.111152,34.808536,45.6
2020,2,19,20,24,43,32.111469,34.808352,44.9
2020,2,19,20,25,14,32.111645,34.808894,43.9
2020,2,19,20,25,44,32.111276,34.808375,43.1
2020,2,19,20,26,14,32.111107,34.80845,42.9
2020,2,19,20,26,45,32.111159,34.807857,42.3
2020,2,19,20,27,15,32.111065,34.808386,41.7
2020,2,19,20,27,45,32.111256,34.808158,41.2
2020,2,19,20,28,15,32.111079,34.808041,42.3
2020,2,19,20,28,46,32.111321,34.808134,41.7
2020,2,19,20,29,46,32.111061,34.807774,41.5
2020,2,19,20,30,17,32.111031,34.80758,40.2
2020,2,19,20,30,47,32.111283,34.807478,41.2
2020,2,19,23,44,46,32.111179,34.808036,41.2
2020,2,19,23,45,16,32.112524,34.808482,40.7
2020,2,19,23,45,47,32.112895,34.808354,37.8
2020,2,19,23,46,17,32.112692,34.809062,38.6
2020,2,19,23,46,47,32.11308,34.809418,37.9
2020,2,19,23,47,17,32.113957,34.80961,37.8
2020,2,19,23,47,48,32.113787,34.809539,38.2
2020,2,19,23,48,18,32.113831,34.809718,38.9
2020,2,19,23,48,48,32.113817,34.80954,38.1
2020,2,19,23,49,19,32.114912,34.809572,37.5
2020,2,19,23,50,50,32.118181,34.809057,37.4
2020,2,19,23,51,20,32.117426,34.809034,37.8
2020,2,19,23,51,50,32.11776,34.809085,38
2020,2,19,23,52,21,32.116847,34.809315,38
2020,2,19,23,52,51,32.117077,34.809071,38.7
2020,2,19,23,53,52,32.117257,34.809417,37.9
2020,2,19,23,54,22,32.117307,34.809475,38.4
2020,2,19,23,54,52,32.117168,34.809597,39.4
2020,2,19,23,55,23,32.117014,34.809391,39.9
2020,2,19,23,56,23,32.117154,34.809621,38.5
2020,2,19,23,57,24,32.117188,34.809544,37.6
2020,2,19,23,57,54,32.117352,34.809639,38.1
2020,2,20,0,1,46,32.114259,34.809928,38.5
2020,2,20,0,2,17,32.113883,34.809585,38.1
2020,2,20,0,2,47,32.113895,34.809797,37
2020,2,20,0,3,17,32.114163,34.809624,38.9
2020,2,20,0,3,48,32.114213,34.809647,38.7
2020,2,20,0,4,18,32.114192,34.809613,38.4
2020,2,20,0,4,48,32.114175,34.80958,43.2
2020,2,20,0,5,19,32.113934,34.810114,44.2
2020,2,20,0,5,49,32.114191,34.809491,41.5
2020,2,20,0,6,19,32.114087,34.809614,40.9
2020,2,20,0,6,49,32.114142,34.810038,39.4
2020,2,20,0,7,20,32.114407,34.809473,42.3
2020,2,20,0,7,50,32.114202,34.809644,44.7
2020,2,20,0,8,20,32.114476,34.809658,42.5
2020,2,20,0,8,51,32.114058,34.809518,41.9
2020,2,20,0,9,21,32.114652,34.809119,40.6
2020,2,20,0,9,51,32.114339,34.809672,42.9
2020,2,20,0,10,22,32.11417,34.809537,42.7
2020,2,20,0,10,52,32.114238,34.809751,44.7
2020,2,20,0,11,22,32.114055,34.809809,46.4
2020,2,20,0,11,53,32.114036,34.809751,47
2020,2,20,0,12,23,32.114338,34.809483,47.3
2020,2,20,0,12,53,32.114172,34.809661,48
2020,2,20,0,13,24,32.114359,34.809693,43.7
2020,2,20,0,13,54,32.114181,34.809643,44.3
2020,2,20,0,14,24,32.113969,34.809913,48.6
2020,2,20,0,14,55,32.113923,34.81009,48.8
2020,2,20,0,15,25,32.114422,34.809794,48.4
2020,2,20,0,15,55,32.114227,34.80971,47.7
2020,2,20,0,16,26,32.114105,34.809813,46.7
2020,2,20,0,16,56,32.114244,34.809853,46.8
2020,2,20,0,17,26,32.114263,34.809837,46.6
2020,2,20,0,17,56,32.114161,34.809806,46.7
2020,2,20,0,18,27,32.114174,34.809631,48.8
2020,2,20,0,18,57,32.114176,34.809656,46.7
2020,2,20,0,19,27,32.114322,34.80949,47.2
2020,2,20,0,19,58,32.114112,34.809946,46.5
2020,2,20,0,20,28,32.114045,34.809472,45.6
2020,2,20,0,20,58,32.114128,34.809795,45.9
2020,2,20,0,21,29,32.114254,34.809783,46.9
2020,2,20,0,21,59,32.1141,34.809721,43
2020,2,20,0,22,29,32.11433,34.809691,42.4
2020,2,20,0,23,0,32.114103,34.809628,42
2020,2,20,0,23,30,32.114135,34.809815,42.1
2020,2,20,0,24,0,32.114623,34.809086,43.4
2020,2,20,0,24,31,32.114016,34.809895,43
2020,2,20,0,25,1,32.114379,34.809545,42.2
2020,2,20,0,25,31,32.113992,34.809461,45.2
2020,2,20,0,26,2,32.114268,34.809796,45
2020,2,20,0,26,32,32.114254,34.809574,46.2
2020,2,20,0,27,2,32.114198,34.809787,45.4
2020,2,20,0,27,33,32.11422,34.809731,49
2020,2,20,0,28,33,32.114001,34.809657,49.3
2020,2,20,0,29,4,32.114092,34.809813,48.8
2020,2,20,0,29,34,32.114229,34.809421,47.7
2020,2,20,0,30,4,32.113957,34.809752,45.8
2020,2,20,0,30,34,32.114231,34.80962,47.3
2020,2,20,0,31,5,32.113416,34.810495,45.7
2020,2,20,0,31,35,32.114035,34.809843,46.2
2020,2,20,0,32,36,32.114049,34.809557,48.3
2020,2,20,0,33,6,32.114216,34.809915,47.1
2020,2,20,0,33,36,32.114397,34.809639,47.8
2020,2,20,0,34,7,32.114063,34.809679,49.8
2020,2,20,0,34,37,32.114156,34.809781,50.3
2020,2,20,0,35,7,32.114096,34.809742,51.4
2020,2,20,0,35,38,32.114153,34.809614,53.4
2020,2,20,0,36,8,32.114142,34.809844,55
2020,2,20,0,36,38,32.113807,34.809599,55.4
2020,2,20,0,37,9,32.113963,34.809795,54.9
2020,2,20,0,37,39,32.114267,34.80951,56
2020,2,20,0,38,9,32.114069,34.809659,55.1
2020,2,20,0,38,40,32.114219,34.809655,52.5
2020,2,20,0,40,11,32.114174,34.809667,57.3
2020,2,20,0,40,41,32.113211,34.810663,55.2
2020,2,20,0,41,11,32.114255,34.809931,54.2
2020,2,20,0,41,42,32.113445,34.810418,52.5
2020,2,20,0,42,12,32.114127,34.809556,52.8
2020,2,20,0,42,42,32.114163,34.809595,51
2020,2,20,0,43,13,32.11403,34.809929,50.3
2020,2,20,0,43,43,32.114279,34.809741,51
2020,2,20,0,44,13,32.114067,34.809675,48.3
2020,2,20,0,44,43,32.114241,34.809886,51.5
2020,2,20,0,45,44,32.114121,34.809834,51.7
2020,2,20,0,46,14,32.114113,34.80979,52.7
2020,2,20,0,46,45,32.114082,34.809647,52.9
2020,2,20,0,47,15,32.113933,34.809837,53.5
2020,2,20,0,47,45,32.114188,34.809677,53.7
2020,2,20,0,48,16,32.114313,34.809768,53.5
2020,2,20,0,48,46,32.1144,34.809908,51.8
2020,2,20,0,49,16,32.114004,34.809968,51
2020,2,20,0,49,47,32.11403,34.809716,51
2020,2,20,0,50,17,32.114066,34.809763,52.1
2020,2,20,0,50,47,32.114166,34.809774,51.4
2020,2,20,0,51,18,32.114166,34.809636,47.7
2020,2,20,0,51,48,32.114093,34.809742,48.7
2020,2,20,0,52,18,32.114241,34.80967,46.4
2020,2,20,0,52,49,32.114134,34.80955,45.6
2020,2,20,0,53,49,32.114154,34.809898,46.1
2020,2,20,0,54,20,32.11379,34.809488,46.2
2020,2,20,0,54,50,32.114023,34.809778,44.7
2020,2,20,0,55,20,32.114317,34.809868,45.1
2020,2,20,0,55,51,32.113939,34.809699,46.1
2020,2,20,0,56,21,32.114172,34.809689,47.2
2020,2,20,0,56,51,32.114032,34.809796,48.3
2020,2,20,0,57,21,32.11406,34.809528,48.4
2020,2,20,0,57,52,32.113975,34.80972,48.2
2020,2,20,0,58,22,32.113901,34.809758,46.8
2020,2,20,0,59,23,32.113808,34.80988,46.6
2020,2,20,0,59,53,32.112933,34.809049,45.5
2020,2,20,1,0,23,32.112801,34.809502,45.3
2020,2,20,1,0,54,32.112695,34.808739,45.2
2020,2,20,1,1,24,32.112884,34.808782,48.5
2020,2,20,1,1,54,32.112933,34.809356,48.2
2020,2,20,1,2,25,32.112679,34.809259,48.7
2020,2,20,1,2,55,32.112884,34.808765,50
2020,2,20,1,3,25,32.110986,34.80794,49
2020,2,20,13,34,59,32.110932,34.808177,57.1
2020,2,20,17,32,35,32.112489,34.808749,2.6
2020,2,20,17,33,5,32.113838,34.809742,1.9
2020,2,20,17,34,36,32.113897,34.809517,2.2
2020,2,20,17,35,7,32.114167,34.809651,3.8
2020,2,20,17,35,37,32.114172,34.809662,4.7
2020,2,20,17,36,38,32.114254,34.809615,6
2020,2,20,17,41,40,32.117228,34.809588,5.9
2020,2,20,17,45,43,32.118258,34.80944,6.6
2020,2,20,17,46,13,32.118148,34.80969,5.9
2020,2,20,17,46,43,32.118234,34.809556,5.6
2020,2,20,17,47,14,32.11863,34.809478,6.3
2020,2,20,17,47,44,32.117932,34.809503,6.8
2020,2,20,17,51,46,32.113991,34.809334,6.5
2020,2,20,17,54,48,32.11387,34.809322,6.6
2020,2,20,17,55,18,32.114016,34.809162,5.9
2020,2,20,17,55,49,32.113691,34.809409,6.1
2020,2,20,17,57,20,32.113655,34.809508,6.8
2020,2,20,17,57,50,32.113782,34.809452,8.6
2020,2,20,17,59,21,32.114339,34.809743,10
2020,2,20,18,0,21,32.114077,34.80952,10.5
2020,2,20,18,0,51,32.114262,34.809225,10.6
2020,2,20,18,1,52,32.113954,34.809526,12.3
2020,2,20,18,2,53,32.113893,34.80973,11.5
2020,2,20,18,3,23,32.113989,34.809738,12.2
2020,2,20,18,3,53,32.113858,34.80964,11.9
2020,2,20,18,4,24,32.114085,34.809441,12
2020,2,20,18,4,54,32.113932,34.809638,11
2020,2,20,18,5,55,32.113974,34.809736,9.8
2020,2,20,18,6,25,32.114024,34.809426,9.7
2020,2,20,18,7,25,32.113827,34.8098,9.8
2020,2,20,18,7,56,32.113948,34.809344,10.9
2020,2,20,18,8,56,32.113797,34.809588,10.1
2020,2,20,18,9,57,32.112856,34.80895,10.9
2020,2,20,18,10,27,32.1126,34.809304,12.4
2020,2,20,18,10,57,32.112951,34.809135,12.3
2020,2,20,18,11,58,32.113044,34.809333,13
2020,2,20,18,12,28,32.113052,34.80948,12.8
2020,2,20,18,13,29,32.112674,34.809315,11.7
2020,2,20,18,15,0,32.110911,34.807843,10.8
2020,2,20,18,16,0,32.111504,34.808277,10.9
2020,2,20,18,16,31,32.110968,34.808283,11.8
2020,2,20,18,18,32,32.111461,34.808161,11.8
2020,2,20,18,20,3,32.110873,34.807782,12.2
2020,2,20,18,21,34,32.112916,34.808965,16.8
2020,2,20,18,22,34,32.11302,34.809587,17
2020,2,20,18,23,4,32.112978,34.809014,16.3
2020,2,20,18,23,35,32.11319,34.808959,17.5
2020,2,20,18,24,35,32.11318,34.809221,17.2
2020,2,20,18,25,6,32.112705,34.809185,19.1
2020,2,20,18,27,37,32.113066,34.809101,19.9
2020,2,20,18,28,7,32.112713,34.809286,21.5
2020,2,20,18,29,8,32.113045,34.809044,23.1
2020,2,20,18,30,39,32.112573,34.810174,22.6
2020,2,20,18,31,9,32.112963,34.809266,23.4
2020,2,20,18,31,40,32.112984,34.809419,23.3
2020,2,20,18,32,40,32.113063,34.80901,23.5
2020,2,20,18,33,41,32.112783,34.809102,24.5
2020,2,20,18,34,41,32.112952,34.809292,25.2
2020,2,20,18,35,12,32.112867,34.808958,25.9
2020,2,20,18,36,42,32.113014,34.809007,24.5
2020,2,20,18,38,13,32.11316,34.809293,27.2
2020,2,20,18,39,14,32.112969,34.80924,27.9
2020,2,20,18,39,44,32.113172,34.8091,29.5
2020,2,20,18,40,45,32.112979,34.809251,30.7
2020,2,20,18,41,46,32.113517,34.808934,28.9
2020,2,20,18,42,46,32.113131,34.809195,29.9
2020,2,20,18,43,16,32.112887,34.809257,28.8
2020,2,20,18,43,47,32.113082,34.809362,28.1
2020,2,20,18,44,47,32.113058,34.809396,28.6
2020,2,20,18,45,17,32.113125,34.80908,28.5
2020,2,20,18,45,48,32.112954,34.809448,27.9
2020,2,20,18,46,18,32.113028,34.809517,25.5
2020,2,20,18,46,48,32.11278,34.809174,24.3
2020,2,20,18,47,19,32.113005,34.809084,25.3
2020,2,20,18,48,19,32.112665,34.808836,27.9
2020,2,20,18,48,50,32.111424,34.808151,26.8
